participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.residence,player.age,player.gender,player.strategy_1,player.strategy_2,player.strategy_3,player.payoff_selfS1_otherS1,player.payoff_selfS1_otherS2,player.payoff_selfS1_otherS3,player.payoff_selfS2_otherS1,player.payoff_selfS2_otherS2,player.payoff_selfS2_otherS3,player.payoff_selfS3_otherS1,player.payoff_selfS3_otherS2,player.payoff_selfS3_otherS3,player.decision,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,5,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,6,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,7,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,8,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,9,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,10,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,ecdf079c,,,,,0
1,rwkmg2ul,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:44:39.896818+00:00,1,,,24,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,12,ecdf079c,,,,,0
2,r7wm2sy6,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 12:40:19.642565+00:00,1,,,6,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,ecdf079c,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,5,Zürich,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,2,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,5,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,7,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,8,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,10,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,h4edwp7e,,,,,0
1,g04xyrr4,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:25.008450+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,h4edwp7e,,,,,0
2,w5libmfx,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:03:34.222243+00:00,1,,,2,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,h4edwp7e,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,5,Zürich,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,2,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,5,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,7,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,8,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,10,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,i8m7b9vi,,,,,0
1,6q5wuccz,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:07:02.811461+00:00,1,,,42,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,i8m7b9vi,,,,,0
2,cjrx4jj2,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 14:55:16.284126+00:00,1,,,3,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,i8m7b9vi,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,Bern,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,1,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-2,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,2,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,4,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,5,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,7,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,8,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,10,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,rzwv9avj,,,,,0
1,bcreqfct,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:39:56.359763+00:00,1,,,32,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,rzwv9avj,,,,,0
2,cidt2oq3,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-19 15:40:08.141628+00:00,1,,,-7,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,rzwv9avj,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,3,Winterthur,1,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,1,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,-2,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,2,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,3,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,5,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,6,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,7,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,8,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,w35m2w51,,,,,0
